phraseNumber,speaker,emotion,gt,ai,1_1_match,cos_sim
62,EB0,happiness,twoje słowo ma dla mnie wielkie znaczenie,twoje słowo ma dla mnie wielkie znaczenie,True,0.9999994879210128
63,EB0,happiness,moja wizja na przyszłość jest jasna i wyraźna,moja wizja na przyszłość jest jasna i wyraźna,True,1.0
64,EB0,happiness,ucho wykrywa dźwięki o różnej częstotliwości,ucho wykrywać dźwięki o różnej częstotliwości,False,0.9860838565470267
65,EB0,happiness,podczas remontu odkryliśmy starodawny mur,podczas renowantu odkryliśmy starodawny mur,False,0.9237386653080285
66,EB0,happiness,rtęć jest jednym z pierwiastków chemicznych,rtęc jest jednym z pierwiastków chemicznych,False,0.8771555207563372
67,EB0,happiness,miłość jest jednym z najpiękniejszych uczuć,miłość jest jednym z najpiękniejszych uczuć,True,0.9999993974610012
68,EB0,happiness,zamek w malborku jest jednym z najpiękniejszych w polsce,zamek w walborku jest jednym z najpiękniejszych w polsce,False,0.9074728624290449
69,EB0,happiness,przez most na rzece można szybko dotrzeć do miasta,przez most na rzece można szybko dotrzeć do miasta,True,0.9999233524961023
7,EB0,happiness,życie jest pełne niespodzianek,życie jest pełne niespodzianek,True,0.9999991580817703
70,EB0,happiness,człowiek zaczyna umierać już w momencie narodzin,człowiek zaczyna umierać już w momencie narodzin,True,0.9999994247694222
71,EB0,happiness,baza wojskowa jest strategicznym punktem dla armii,baza wojskowa jest strategicznym punktem dla armii,True,0.9999993577603756
72,EB0,happiness,bastion był kiedyś ważnym elementem obrony miasta,bastion był kiedyś ważnym elementem obrony miasta,True,1.0
73,EB0,happiness,zawsze stawiam przed rzeczownikami właściwy rodzajnik,nasze stawiam przed rzeczownikami właściwy rodzajnik,False,0.8252385655779514
74,EB0,happiness,ta liczba wydaje się być błędna sprawdź jeszcze raz,ta liczba wydaje się być błędna sprawdź jeszcze raz,True,1.0
75,EB0,happiness,moja teściowa czasem przyjeżdża do nas w weekend,maja testowa czasem przyjeżdża do nas w weekend,False,0.7578524961025997
76,EB0,happiness,woda jest podstawowym składnikiem życia na ziemi,woda jest podstawowym składnikiem życia na ziemi,True,1.0
77,EB0,happiness,marzec kojarzy się z wiosennymi promieniami słońca,marzec kojarzy się z wiosennymi promieniami słońca,True,0.9999991014844124
78,EB0,happiness,moim ulubionym sosem do pizzy jest sos czosnkowy,moim ulubionym sosem do pizzy jest sos czosnkowy,True,0.9999993605713755
79,EB0,happiness,mleko jest źródłem wapnia i innych składników odżywczych,mleko jest źródłem wapnia i innych składników odżywczych,True,0.9999991987250614
8,EB0,happiness,moja ciocia jest bardzo pomocna,moja ciacia jest bardzo pomocna,False,0.7909171031958201
80,EB0,happiness,do dzisiejszego obiadu potrzebuje małego garnczka,do dzisiejszego obiadu potrzebuję małego garniczka,False,0.8686702347338253
81,EB0,happiness,w lipcu wyjeżdżam z rodziną na wakacje nad morze,w lipcu wyjeżdżam z rodziną na wakacje nad morze,True,1.0
82,EB0,happiness,czerwiec kojarzy się z zakończeniem roku szkolnego,czerwiec skaże się z zakończeniem roku szkolnego,False,0.9074344055565439
83,EB0,happiness,ten źrebak jest wychowany zgodnie z najlepszymi standardami,ten żrebak jest wychowany zgodnie z najlepszymi standardami,False,0.8829905313580563
84,EB0,happiness,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,True,0.9999993348919238
85,EB0,happiness,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,True,0.9999999999999998
86,EB0,happiness,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,True,1.0
87,EB0,happiness,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,True,1.0
88,EB0,happiness,jabłko jest bogatym źródłem witamin i składników odżywczych,jabłko jest bogatym źródłem witamin i składników odżywczych,True,1.0
89,EB0,happiness,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,True,0.9999992573193414
9,EB0,happiness,piłka nożna to moja pasja,piłka nożna to moja pasja,True,1.0
90,EB0,happiness,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,True,0.9999992989027123
1,EB0,neutral,lubię czytać przed snem,lubię czytać przed snem,True,0.9999994511511515
10,EB0,neutral,kupiłem nową szafę do sypialni,kupiłem nową szafę do sypialni,True,0.9999994261854569
11,EB0,neutral,nie zachowuj się jak żigolak,nie zachowuj się jak żigolak,True,0.9999993032605154
12,EB0,neutral,mój teść zawsze służy radą,mój test zawsze służy radom,False,0.6526428668274196
13,EB0,neutral,interesuje mnie historia polski,interesuje mnie historia polski,True,0.9999994931115473
14,EB0,neutral,ten miesiąc minął bardzo szybko,ten miesiąc minął bardzo szybko,True,0.999999186044881
15,EB0,neutral,sporadycznie chodzę na siłownię,sporadycznie chodzę na siłownię,True,0.9999992004774179
16,EB0,neutral,racja ten pomysł jest najlepszy,racja ten pomysł jest najlepszy,True,1.0
17,EB0,neutral,chcę przeczytać ten artykuł jeszcze raz,chcę przeczytać ten artykuł jeszcze raz,True,1.0000000000000002
18,EB0,neutral,kwiecień to czwarty miesiąc w roku,kwiecień to czwarty miesiąc w roku,True,1.0000000000000002
19,EB0,neutral,w wolnym czasie lubię czytać książki,w wolnym czasie lubię czytać książki,True,1.0000000000000002
2,EB0,neutral,nie waśńmy się ze sobą,nie waśnimy się ze sobą,False,0.8925684357776978
20,EB0,neutral,zima to czas jeżdżenia na sankach,zima to czas jeżdżenia na sankach,True,1.0
21,EB0,neutral,egipcjanie uważali ibisy za święte,egipcjanie uważali ibisy za święta,False,0.9281743628246443
22,EB0,neutral,piesek wszedł do rzeki żeby popływać,piesek wszedł do rzeki żeby popływać,True,0.9999992135054878
23,EB0,neutral,woda w basenie jest bardzo ciepła,woda w basenie jest bardzo ciepła,True,1.0000000000000002
24,EB0,neutral,miasto tętni życiem nawet w nocy,miasto tętni życiem nawet w nocy,True,0.9999052784560288
25,EB0,neutral,gorzka czekolada jest idealna na deser,gorzka czekolada jest idealna na deser,True,0.9999993355746457
26,EB0,neutral,ten dżin potrafi spełniać życzenia,ten dżin potrafi spełniać życzenia,True,1.0000000000000002
27,EB0,neutral,w niedzielę szkoła jest zamknięta,w niedzielę szkoła jest zamknięta,True,1.0000000000000002
28,EB0,neutral,podczas medytacji można wejść w trans,podczas medytacji można wejść w trance,False,0.7954557463844472
29,EB0,neutral,w październiku zaczyna się jesień,w październiku zaczyna się jesień,True,1.0
3,EB0,neutral,chodźmy w tango,chodźmy w tango,True,0.9999993544452532
30,EB0,neutral,każdy taniec ma swój własny rytm,każdy taniec ma swój własny rytm,True,0.9999999999999998
31,EB0,neutral,dokarmcie koty wychodząc z domu,dokaram ciekoty wychodząc z domu,False,0.7397044705277984
32,EB0,neutral,pamiętaj że nadzieja umiera ostatnia,pamiętaj że nadzieja umiera ostatnia,True,0.9999993129886623
33,EB0,neutral,po operacji nie mam żadnych blizn,po operacji nie mam żadnych blizn,True,0.999999426951948
34,EB0,neutral,pan janek jest naszym nowym sąsiadem,pan janek jest naszym nowym sąsiadem,True,1.0
35,EB0,neutral,aby upiec ciasto muszę kupić mączkę,aby upiec ciasto muszę kupić małączkę,False,0.8911793242168071
36,EB0,neutral,ten pomysł trąci brakiem realizmu,ten pomysł trąci brakiem realizmu,True,0.9999993253669363
37,EB0,neutral,relaksujące piosnki poprawiają nastrój,relaksujące piosenki poprawiają nastrój,False,0.986378778053324
38,EB0,neutral,„ród smoka” to serial telewizyjny,rut smoka to serial telewizyjny,False,0.8281613591399368
39,EB0,neutral,sziwa oznacza żałobę po zmarłym,siwa oznacza żałobę po zmarłym,False,0.8503573584889198
4,EB0,neutral,dzieci muszą dużo jeść,dzieci muszą dużo jeść,True,0.9999994166698913
40,EB0,neutral,w dzieciństwie uwielbiałem klechdy,w dzieciństwie uwielbiałem chlebdy,False,0.9242723942053346
41,EB0,neutral,w parku rośnie ogromne drzewo,w parku rośnie ogromne drzewo,True,0.9999994883558191
42,EB0,neutral,przyjaciel to ktoś kto zawsze jest po mojej stronie,przyjaciel to ktoś kto zawsze jest po mojej stronie,True,1.0
43,EB0,neutral,niania odegrała w moim życiu ważną rolę,niania odegrała w moim życiu ważną rolę,True,0.9999994678496434
44,EB0,neutral,tęsknota to uczucie które każdy z nas zna,tęsknota to uczucie które każdy z nas zna,True,1.0
45,EB0,neutral,postanowiłem wynająć samochód na wakacje,postanowiłem wynająć samochód na wakacje,True,0.9999994713435009
46,EB0,neutral,żołwica to dawne określenie na siostrę męża,żółwica to dawne określenie na siostrę męża,False,0.8681848935044202
47,EB0,neutral,król był bardzo sprawiedliwym człowiekiem,król był bardzo sprawiedliwym człowiekiem,True,0.9999992910463346
48,EB0,neutral,moja dziewczyna świętuje urodziny w sobotę,moja dziewczyna świętuje urodziny w sobotę,True,1.0
49,EB0,neutral,niektórzy powiedzą że to państwo z kartonu,niektórzy powiedzą że to państwo z kartonu,True,0.9999999999999998
5,EB0,neutral,przestań go judzić,przestań go jeudić,False,0.81886135976535
50,EB0,neutral,w muzeum można zobaczyć szkielet dinozaura,w muzeum można zobaczyć szkielet dinozaura,True,0.999999477671045
51,EB0,neutral,strzelec to znak zodiaku następujący po skorpionie,strzelec to znak zodiaku następujący po skorpionie,True,0.9999992470407006
52,EB0,neutral,na złamaną kończynę często zakłada się gips,na złamaną kończynę często zakłada się gips,True,0.9999992735997812
53,EB0,neutral,kitel to strój który noszą lekarze,kittel to strój który noszą lekarze,False,0.915976157358324
54,EB0,neutral,w grudniu często pada śnieg,w grudniu często pada śnieg,True,0.9999993543441053
55,EB0,neutral,chodzę do szkoły prawie codziennie,chodzę do szkoły prawie codziennie,True,0.999999360063183
56,EB0,neutral,moje dziecko umie już mówić kilka słów,moje dziecko umie już mówić kilka słów,True,0.999999370954526
57,EB0,neutral,jedz inaczej aby polepszyć swoje zdrowie,jest inaczej aby polepszyć swoje zdrowie,False,0.8319863336535561
58,EB0,neutral,otrzymałem piękną pocztówkę z widokiem na góry,otrzymałem piękną pocztówkę z widokiem na góry,True,1.0
59,EB0,neutral,kupiłem nowy słownik języka hiszpańskiego,kupiłem nowy słownik języka hiszpańskiego,True,0.999987967024258
6,EB0,neutral,dziunia nie jesteś moim szefem,dziunia nie jesteś moim szefem,True,0.999999434273886
60,EB0,neutral,podczas wakacji udało mi się zobaczyć delfiny,podczas wakacji udało mi się zobaczyć delfiny,True,0.9997967466995615
61,EB0,neutral,zupa pomidorowa to moje ulubione danie,zupa pomidorowa to moje ulubione danie,True,0.9999992559239557
62,EB0,neutral,twoje słowo ma dla mnie wielkie znaczenie,twoje słowo ma dla mnie wielkie znaczenie,True,0.9999993772978891
63,EB0,neutral,moja wizja na przyszłość jest jasna i wyraźna,moja wizja na przyszłość jest jasna i wyraźna,True,1.0
64,EB0,neutral,ucho wykrywa dźwięki o różnej częstotliwości,ucho wykrywać dźwięki o różnej częstotliwości,False,0.9860869990353881
65,EB0,neutral,podczas remontu odkryliśmy starodawny mur,podczas renowacji odkryliśmy starodawny mur,False,0.9634889056361096
66,EB0,neutral,rtęć jest jednym z pierwiastków chemicznych,retenc jest jednym z pierwiastków chemicznych,False,0.6386115488299163
67,EB0,neutral,miłość jest jednym z najpiękniejszych uczuć,miłość jest jednym z najpiękniejszych uczuć w historii,False,0.8938782915333533
68,EB0,neutral,zamek w malborku jest jednym z najpiękniejszych w polsce,zamek w malborku jest jednym z najpiękniejszych w polsce,True,1.0
69,EB0,neutral,przez most na rzece można szybko dotrzeć do miasta,przez most na rzece można szybko dotrzeć do miasta,True,0.9999238815920195
7,EB0,neutral,życie jest pełne niespodzianek,życie jest pełne niespodzianek,True,1.0
70,EB0,neutral,człowiek zaczyna umierać już w momencie narodzin,człowiek zaczyna umierać już w momencie narodzin,True,0.9999993005682186
71,EB0,neutral,baza wojskowa jest strategicznym punktem dla armii,bazy wojskowa jest strategicznym punktem dla armii,False,0.960186078056809
72,EB0,neutral,bastion był kiedyś ważnym elementem obrony miasta,baston był kiedyś ważnym elementem obrony miasta,False,0.828975341723812
73,EB0,neutral,zawsze stawiam przed rzeczownikami właściwy rodzajnik,zawsze stawiam przed rzeczownikami właściwy rodzajnik,True,0.9999993733752977
74,EB0,neutral,ta liczba wydaje się być błędna sprawdź jeszcze raz,ta liczba wydaje się być błędna sprawdź jeszcze raz,True,1.0
75,EB0,neutral,moja teściowa czasem przyjeżdża do nas w weekend,moja testowa czasem przyjeżdża do nas w weekend,False,0.8111995086702589
76,EB0,neutral,woda jest podstawowym składnikiem życia na ziemi,woda jest podstawowym składnikiem życia na ziemi,True,1.0
77,EB0,neutral,marzec kojarzy się z wiosennymi promieniami słońca,marzec kojarzy się z jesiennymi promieniami słońca,False,0.9687284464537178
78,EB0,neutral,moim ulubionym sosem do pizzy jest sos czosnkowy,moim ulubionym sosem do pizzy jest sos czosnkowy,True,0.9999992223878383
79,EB0,neutral,mleko jest źródłem wapnia i innych składników odżywczych,mleko jest źródłem wapnia i innych składników odżywczych,True,0.9999992820992816
8,EB0,neutral,moja ciocia jest bardzo pomocna,moja czecia jest bardzo pomocna,False,0.7797381135433857
80,EB0,neutral,do dzisiejszego obiadu potrzebuje małego garnczka,do dzisiejszego obiadu potrzebuję małego garnczyka,False,0.950828556005788
81,EB0,neutral,w lipcu wyjeżdżam z rodziną na wakacje nad morze,w lipcu wyjeżdżam z rodziną na wakacje nad morze,True,1.0
82,EB0,neutral,czerwiec kojarzy się z zakończeniem roku szkolnego,czerwiec kojarzy się z zakończeniem roku szkolnego,True,0.9999924626635847
83,EB0,neutral,ten źrebak jest wychowany zgodnie z najlepszymi standardami,ten żrebak jest wychowany zgodnie z najlepszymi standardami,False,0.8830214006251564
84,EB0,neutral,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,True,1.0
85,EB0,neutral,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,True,0.9999999999999998
86,EB0,neutral,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,True,0.9999995390871893
87,EB0,neutral,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,True,0.9999993402464232
88,EB0,neutral,jabłko jest bogatym źródłem witamin i składników odżywczych,jabłko jest bogatym źródłem witamin i składników odżywczych,True,1.0
89,EB0,neutral,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,True,1.0
9,EB0,neutral,piłka nożna to moja pasja,piłka nożna to moja pasja,True,1.0
90,EB0,neutral,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,porał gregoriański jest wykonywany podczas uroczystych nabożeństw,False,0.8024411680565803
1,EB0,sadness,lubię czytać przed snem,lubię czytać przed snem,True,0.9999999999999998
10,EB0,sadness,kupiłem nową szafę do sypialni,kupiłem nową szafę do sypialni,True,0.9999855016967463
11,EB0,sadness,nie zachowuj się jak żigolak,nie zachowuj się jak żigolak,True,1.0
12,EB0,sadness,mój teść zawsze służy radą,mój test zawsze służy radom,False,0.652591231783714
